id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD000284,C07651,P033,2024-01-05,2,3162.49,annulé,TANGER,Carte,13,2024-01-10
CMD000285,C02215,P025,20/07/2024,3,2098.51,KO,cbl,Espèces,7,2024-07-21
CMD000286,C02989,P038,2024-01-25,1,3669.25,DONE,TANGER,Carte,6,2024-01-26
CMD000287,C03762,P022,30/08/2024,2,419.17,en_cours,RABAT,Espèces,12,2024-09-03
CMD000288,C06732,P039,Apr 13 2024,3,2759.41,en_cours,RABAT,Virement,18,2024-04-16
CMD000289,C02105,P024,Oct 22 2024,4,404.53,KO,Agadir,Espèces,20,2024-10-24
CMD000290,C09133,P016,2024-07-11,3,660.01,livré,casa,Virement,11,2024-07-13
CMD000291,C09133,P038,16/08/2024,5,3859.89,retourné,casa,Virement,18,2024-08-17
CMD000292,C09306,P030,2024-03-30,3,4567.59,retourné,TNG,Espèces,,2024-03-31
CMD000293,C04316,P024,Sep 22 2024,4,2011.65,KO,Tnja,Carte,6,2024-09-23
CMD000294,C03572,P004,16/02/2024,1,4718.09,annulé,rbat,Virement,11,2024-02-20
CMD000295,C03972,P005,2024-07-02,4,3293.4,annulé,casa,Espèces,,2024-07-05
CMD000296,C01085,P030,18/07/2024,5,310.56,retourné,CASABLANCA,Espèces,19,2024-07-19
CMD000297,C09371,P037,2024-03-23,3,4290.32,en_cours,rbat,Carte,5,2024-03-24
CMD000298,C03560,P036,10/10/2024,5,4653.07,en_cours,casa,Carte,9,2024-10-15
CMD000299,C00329,P024,Apr 30 2024,4,558.51,en_cours,cbl,Carte,20,2024-05-04
CMD000300,C06288,P048,17/10/2024,2,2239.43,OK,casa,Carte,17,2024-10-18
CMD000301,C00103,P026,29/04/2024,4,3987.17,retourné,cbl,Espèces,13,2024-04-30
CMD000302,C06511,P022,Oct 04 2024,4,1740.19,en_cours,CASABLANCA,Virement,20,2024-10-08
CMD000303,C04980,P017,Aug 14 2024,1,2544.8,OK,TANGER,Virement,12,2024-08-15
CMD000304,C04602,P037,Apr 23 2024,5,4458.03,OK,tanger,Espèces,13,2024-04-27
CMD000305,C02384,P012,2024-01-13,3,1110.53,KO,TNG,Espèces,12,2024-01-15
CMD000306,C02139,P004,05/02/2024,2,834.54,OK,Agadir,Virement,6,2024-02-09
CMD000307,C10009,P023,Feb 09 2024,1,1680.36,en_cours,rbat,Virement,6,2024-02-11
CMD000308,C04880,P008,Jan 08 2024,5,2611.12,retourné,casa,Virement,8,2024-01-09
CMD000309,C06459,P044,15/10/2024,4,4262.81,annulé,rbat,Carte,4,2024-10-20
CMD000310,C08402,P037,21/05/2024,1,1685.35,retourné,Agadir,Espèces,10,2024-05-26
CMD000311,C01157,P037,2024-03-17,5,2860.48,KO,TNG,Carte,15,2024-03-19
CMD000312,C07667,P037,Nov 05 2024,4,59.35,KO,tanger,Virement,1,2024-11-09
CMD000313,C03971,P013,2024-05-21,1,432.01,retourné,TANGER,Virement,18,2024-05-23
CMD000314,C05060,P014,20/05/2024,2,4747.05,en_cours,CASABLANCA,Carte,17,2024-05-22
CMD000315,C06767,P028,11/01/2024,4,4551.37,retourné,RABAT,Espèces,6,2024-01-13
CMD000316,C06028,P014,Apr 20 2024,3,2289.74,en_cours,TNG,Espèces,8,2024-04-25
CMD000317,C02782,P012,May 01 2024,5,340.78,livré,rbat,Espèces,17,2024-05-06
CMD000318,C00700,P022,12/08/2024,5,4900.9,annulé,Tnja,Virement,14,2024-08-14
CMD000319,C01098,P018,Oct 29 2024,3,4887.61,DONE,Agadir,Carte,11,2024-11-01
CMD000320,C07173,P009,Jan 10 2024,1,4393.74,annulé,CASABLANCA,Virement,16,2024-01-14
CMD000321,C05834,P048,2024-10-29,4,1904.83,en_cours,rbat,Carte,16,2024-11-02
CMD000322,C08129,P030,2024-04-20,4,3545.89,livré,rbat,Virement,1,2024-04-23
CMD000323,C00492,P038,31/10/2024,5,4725.18,DONE,CASABLANCA,Virement,10,2024-11-01
CMD000324,C06515,P011,Apr 28 2024,5,1696.89,livré,casa,Carte,6,2024-05-03
CMD000325,C01914,P029,01/06/2024,2,1574.94,en_cours,cbl,Carte,13,2024-06-04
CMD000326,C07274,P039,Jul 07 2024,5,4865.32,OK,TNG,Carte,7,2024-07-10
CMD000327,C01001,P050,Oct 24 2024,5,3980.35,retourné,casa,Virement,6,2024-10-27
CMD000328,C07712,P044,Nov 26 2024,3,3965.96,annulé,rbat,Virement,10,2024-12-01
CMD000329,C08577,P004,2024-09-11,4,2267.21,KO,RABAT,Virement,2,2024-09-15
CMD000330,C07501,P048,13/01/2024,5,1992.61,annulé,CASABLANCA,Espèces,14,2024-01-17
CMD000331,C02609,P025,2024-08-30,4,288.31,annulé,RABAT,Carte,15,2024-09-03
CMD000332,C01787,P044,Apr 03 2024,2,4671.32,KO,casa,Virement,1,2024-04-06
CMD000333,C01436,P021,21/01/2024,2,1281.11,livré,Agadir,Virement,3,2024-01-26
CMD000334,C08858,P049,Apr 23 2024,4,1132.73,KO,CASABLANCA,Carte,15,2024-04-24
CMD000335,C06798,P002,Mar 21 2024,1,4804.41,annulé,CASABLANCA,Espèces,15,2024-03-24
CMD000336,C02142,P030,01/01/2024,1,2820.98,livré,Agadir,Virement,12,2024-01-03
CMD000337,C09924,P013,Apr 14 2024,3,2357.8,KO,Tnja,Espèces,13,2024-04-18
CMD000338,C07436,P046,Sep 08 2024,1,211.69,livré,CASABLANCA,Carte,3,2024-09-11
CMD000339,C06883,P003,06/11/2024,1,1071.5,DONE,rbat,Espèces,7,2024-11-10
CMD000340,C00544,P016,Sep 18 2024,4,1368.66,OK,Tnja,Carte,15,2024-09-20
CMD000341,C07141,P040,2024-04-11,5,259.07,retourné,casa,Carte,12,2024-04-15
CMD000342,C07969,P050,05/04/2024,3,4315.04,en_cours,casa,Virement,12,2024-04-06
CMD000343,C01766,P039,Jun 30 2024,4,3991.0,annulé,Tnja,Carte,16,2024-07-05
CMD000344,C01724,P016,2024-09-01,4,1685.28,retourné,cbl,Espèces,,2024-09-02
CMD000345,C04158,P037,18/10/2024,5,4850.71,annulé,RABAT,Espèces,10,2024-10-23
CMD000346,C00754,P006,2024-01-16,2,4039.06,DONE,casa,Espèces,4,2024-01-19
CMD000347,C05842,P047,08/06/2024,1,3033.3,OK,Tnja,Espèces,15,2024-06-11
CMD000348,C05728,P007,03/04/2024,2,2563.55,DONE,TNG,Virement,3,2024-04-08
CMD000349,C07805,P048,Apr 04 2024,1,4715.5,retourné,rbat,Espèces,14,2024-04-08
CMD000350,C05451,P006,2024-01-12,3,2439.4,KO,CASABLANCA,Carte,9,2024-01-17
CMD000351,C06318,P005,2024-07-23,2,4257.64,KO,TANGER,Virement,4,2024-07-28
CMD000352,C07489,P021,2024-04-17,5,1596.31,en_cours,tanger,Carte,19,2024-04-21
CMD000353,C06289,P004,2024-10-28,4,2223.32,OK,Tnja,Virement,8,2024-10-30
CMD000354,C02624,P016,14/08/2024,5,1181.62,annulé,cbl,Virement,14,2024-08-19
CMD000355,C03337,P023,2024-10-04,1,286.19,livré,rbat,Virement,7,2024-10-09
CMD000356,C05848,P028,Sep 10 2024,2,1348.19,livré,TANGER,Virement,3,2024-09-14
CMD000357,C04257,P017,Aug 24 2024,5,1949.81,KO,cbl,Carte,5,2024-08-26
CMD000358,C08126,P029,2024-09-14,1,2314.76,livré,TANGER,Carte,15,2024-09-15
CMD000359,C00810,P036,21/08/2024,3,2491.75,OK,RABAT,Virement,16,2024-08-26
CMD000360,C03362,P028,16/07/2024,4,4946.78,livré,TANGER,Carte,14,2024-07-17
CMD000361,C08967,P041,10/05/2024,2,4590.42,livré,cbl,Espèces,15,2024-05-12
CMD000362,C10032,P017,Oct 12 2024,1,4615.56,livré,Agadir,Espèces,9,2024-10-17
CMD000363,C02350,P026,Aug 07 2024,5,4253.69,livré,rbat,Espèces,9,2024-08-10
CMD000364,C03753,P035,03/10/2024,2,2722.12,KO,Agadir,Virement,18,2024-10-08
CMD000365,C07210,P020,05/04/2024,4,2345.56,OK,casa,Carte,15,2024-04-08
CMD000366,C00439,P028,Oct 02 2024,4,4842.96,KO,TANGER,Espèces,18,2024-10-06
CMD000367,C04493,P040,Sep 27 2024,2,3965.3,annulé,Tnja,Espèces,,2024-09-28
CMD000368,C08761,P030,Sep 28 2024,3,2785.39,retourné,tanger,Espèces,5,2024-09-30
CMD000369,C02751,P027,2024-04-21,1,2112.37,DONE,TNG,Espèces,18,2024-04-22
CMD000370,C02663,P048,2024-05-28,4,4261.45,livré,casa,Espèces,14,2024-05-31
CMD000371,C05833,P033,2024-09-20,5,3253.46,livré,cbl,Espèces,13,2024-09-24
CMD000372,C09350,P028,2024-02-23,2,4668.58,retourné,cbl,Carte,1,2024-02-24
CMD000373,C09275,P012,2024-08-01,4,293.66,KO,CASABLANCA,Carte,20,2024-08-05
CMD000374,C01240,P027,23/07/2024,1,978.95,KO,rbat,Carte,13,2024-07-28
CMD000375,C00006,P032,2024-09-10,2,3598.25,en_cours,RABAT,Espèces,12,2024-09-15
CMD000376,C08245,P038,Mar 22 2024,-1,3127.44,KO,CASABLANCA,Virement,3,2024-03-25
CMD000377,C06486,P044,Apr 09 2024,1,327.74,KO,CASABLANCA,Espèces,17,2024-04-10
CMD000378,C04010,P020,May 23 2024,1,4932.48,retourné,CASABLANCA,Espèces,17,2024-05-26
CMD000379,C09597,P009,Feb 16 2024,1,2181.69,en_cours,CASABLANCA,Virement,12,2024-02-19
CMD000380,C00629,P033,15/05/2024,2,3742.04,livré,RABAT,Virement,13,2024-05-16
CMD000381,C00408,P029,2024-04-08,4,4761.95,livré,casa,Carte,,2024-04-11
CMD000382,C09852,P039,2024-11-14,4,2327.23,DONE,casa,Virement,,2024-11-16
CMD000383,C07874,P037,26/04/2024,3,3722.47,OK,cbl,Virement,2,2024-04-29
CMD000384,C06388,P042,Sep 18 2024,5,1252.47,OK,tanger,Espèces,12,2024-09-23
CMD000385,C01573,P022,2024-04-17,1,2613.06,livré,tanger,Carte,16,2024-04-22
CMD000386,C07093,P022,01/04/2024,1,771.82,retourné,CASABLANCA,Espèces,13,2024-04-06
CMD000387,C02374,P040,Sep 08 2024,5,1938.29,en_cours,Tnja,Carte,19,2024-09-09
CMD000388,C01264,P012,2024-02-09,2,2090.11,KO,casa,Carte,12,2024-02-13
CMD000389,C09212,P016,20/09/2024,5,238.29,en_cours,TANGER,Virement,4,2024-09-22
CMD000390,C03439,P008,Nov 17 2024,4,3128.73,KO,TNG,Espèces,13,2024-11-19
CMD000391,C01955,P035,2024-06-05,1,4181.95,DONE,Tnja,Espèces,17,2024-06-10
CMD000392,C08030,P031,Nov 17 2024,1,1481.55,livré,cbl,Virement,18,2024-11-19
CMD000393,C00536,P004,2024-04-16,3,76.92,KO,Tnja,Carte,16,2024-04-20
CMD000394,C08308,P030,2024-03-05,2,4827.82,OK,TNG,Espèces,1,2024-03-07
CMD000395,C00693,P007,2024-02-14,2,2745.55,annulé,rbat,Virement,14,2024-02-15
CMD000396,C08106,P012,2024-06-26,5,3142.57,livré,Tnja,Espèces,13,2024-06-27
CMD000397,C00897,P046,2024-05-12,4,4880.29,OK,CASABLANCA,Espèces,,2024-05-13
CMD000398,C02977,P027,Jun 29 2024,4,2782.97,livré,RABAT,Espèces,15,2024-07-04
CMD000399,C03916,P001,2024-11-20,4,768.32,KO,cbl,Carte,3,2024-11-24
CMD000400,C09462,P007,2024-11-19,1,1539.82,OK,RABAT,Carte,18,2024-11-22
CMD000401,C00487,P038,2024-05-23,2,4100.45,livré,Agadir,Carte,5,2024-05-27
CMD000402,C08178,P041,21/05/2024,5,3519.6,livré,Agadir,Virement,2,2024-05-24
CMD000403,C08702,P029,02/10/2024,1,682.02,KO,casa,Espèces,9,2024-10-07
CMD000404,C07196,P028,26/01/2024,2,3005.16,livré,cbl,Virement,18,2024-01-31
CMD000405,C01947,P045,21/06/2024,2,865.31,KO,CASABLANCA,Espèces,19,2024-06-22
CMD000406,C03234,P022,May 09 2024,3,2743.86,DONE,RABAT,Espèces,10,2024-05-10
CMD000407,C08014,P019,16/10/2024,5,1098.47,livré,RABAT,Virement,18,2024-10-21
CMD000408,C07664,P027,2024-02-21,4,3183.49,KO,TNG,Carte,20,2024-02-25
CMD000409,C08109,P013,2024-06-26,5,512.91,en_cours,casa,Carte,11,2024-06-27
CMD000410,C06343,P014,Apr 11 2024,3,2115.89,KO,TANGER,Virement,1,2024-04-14
CMD000411,C01862,P029,20/10/2024,1,814.26,DONE,tanger,Virement,19,2024-10-21
CMD000412,C02178,P014,Mar 03 2024,5,1473.38,en_cours,RABAT,Virement,15,2024-03-04
CMD000413,C09738,P048,Nov 15 2024,2,3700.31,annulé,TANGER,Carte,18,2024-11-18
CMD000414,C06518,P047,23/06/2024,1,2980.52,DONE,TANGER,Espèces,,2024-06-25
CMD000415,C05152,P021,2024-06-12,-2,3757.62,OK,casa,Virement,4,2024-06-13
CMD000416,C02657,P009,18/07/2024,3,2315.1,DONE,Agadir,Espèces,10,2024-07-19
CMD000417,C03336,P011,Jan 24 2024,1,438.14,DONE,casa,Espèces,15,2024-01-26
CMD000418,C01612,P034,2024-10-11,5,3771.04,en_cours,TNG,Espèces,15,2024-10-15
CMD000419,C07971,P043,09/03/2024,5,3748.21,livré,casa,Espèces,16,2024-03-12
CMD000420,C08358,P009,Feb 02 2024,4,3798.8,OK,cbl,Espèces,12,2024-02-06
CMD000421,C04670,P005,2024-08-13,3,4868.39,annulé,TANGER,Virement,15,2024-08-16
CMD000422,C08814,P035,22/08/2024,4,1259.46,en_cours,cbl,Espèces,7,2024-08-23
CMD000423,C06366,P029,2024-02-01,1,1808.77,en_cours,Agadir,Virement,9,2024-02-02
CMD000424,C06228,P010,Nov 24 2024,1,2844.7,retourné,cbl,Espèces,6,2024-11-27
CMD000425,C04998,P042,08/02/2024,4,213.73,livré,Tnja,Carte,13,2024-02-13
CMD000426,C10103,P038,2024-06-28,3,1238.96,retourné,cbl,Virement,7,2024-07-02
CMD000427,C03032,P019,23/06/2024,5,147.44,KO,rbat,Carte,14,2024-06-25
CMD000428,C00371,P045,2024-02-12,3,3385.82,livré,tanger,Virement,15,2024-02-17
CMD000429,C08074,P025,2024-01-06,3,2472.75,livré,tanger,Carte,5,2024-01-07
CMD000430,C09191,P014,2024-02-03,2,3536.44,en_cours,Tnja,Virement,4,2024-02-04
CMD000431,C02732,P049,17/03/2024,2,2790.3,DONE,CASABLANCA,Espèces,12,2024-03-22
CMD000432,C05109,P009,Mar 03 2024,2,381.88,annulé,TNG,Carte,4,2024-03-05
CMD000433,C06077,P015,2024-11-25,3,4376.74,OK,TANGER,Virement,,2024-11-30
CMD000434,C03081,P042,11/02/2024,3,2139.99,en_cours,Agadir,Espèces,2,2024-02-14
CMD000435,C06090,P010,2024-02-08,1,3788.14,annulé,tanger,Carte,,2024-02-10
CMD000436,C05406,P027,May 28 2024,1,4412.26,annulé,Tnja,Virement,11,2024-05-30
CMD000437,C10188,P039,May 25 2024,3,2856.74,OK,casa,Carte,14,2024-05-30
CMD000438,C00096,P005,2024-03-03,5,560.64,OK,TANGER,Virement,14,2024-03-08
CMD000439,C09733,P035,2024-10-16,3,4300.95,en_cours,CASABLANCA,Carte,14,2024-10-20
CMD000440,C01704,P048,Oct 24 2024,2,2768.26,DONE,casa,Virement,12,2024-10-26
CMD000441,C05323,P045,23/11/2024,5,4962.79,livré,CASABLANCA,Espèces,16,2024-11-27
CMD000442,C07513,P049,Oct 13 2024,1,2676.37,en_cours,TANGER,Carte,20,2024-10-15
CMD000443,C03881,P037,Sep 16 2024,4,2542.96,en_cours,Tnja,Virement,16,2024-09-18
CMD000444,C05241,P021,17/10/2024,3,463.44,OK,cbl,Virement,8,2024-10-18
CMD000445,C06625,P024,Nov 17 2024,2,4094.88,en_cours,Agadir,Carte,16,2024-11-20
CMD000446,C07599,P019,2024-11-22,1,3275.94,retourné,Agadir,Espèces,13,2024-11-26
CMD000447,C09785,P007,Apr 07 2024,3,2675.22,annulé,tanger,Virement,19,2024-04-11
CMD000448,C04551,P035,18/11/2024,5,3305.8,KO,CASABLANCA,Virement,14,2024-11-21
CMD000449,C02824,P013,Aug 29 2024,4,4333.53,annulé,TNG,Espèces,2,2024-09-02
CMD000450,C10046,P010,2024-03-14,4,4887.67,DONE,Tnja,Virement,6,2024-03-16
CMD000451,C04612,P025,Jun 08 2024,2,62.31,OK,TANGER,Virement,17,2024-06-11
CMD000452,C04792,P036,28/02/2024,5,1941.06,annulé,TNG,Virement,19,2024-03-02
CMD000453,C09663,P025,Aug 24 2024,4,4238.91,retourné,casa,Carte,10,2024-08-25
CMD000454,C09888,P007,2024-10-05,2,1919.88,en_cours,Agadir,Espèces,3,2024-10-09
CMD000455,C00955,P047,Oct 21 2024,4,2224.8,livré,tanger,Espèces,9,2024-10-22
CMD000456,C05089,P022,30/08/2024,5,2037.68,retourné,casa,Carte,1,2024-08-31
CMD000457,C04621,P012,Aug 01 2024,3,4677.98,annulé,TANGER,Espèces,1,2024-08-03
CMD000458,C01235,P016,2024-06-16,-1,4911.74,annulé,Tnja,Virement,7,2024-06-17
CMD000459,C07168,P010,03/07/2024,3,3248.5,annulé,cbl,Espèces,18,2024-07-06
CMD000460,C08553,P009,Jan 19 2024,5,4646.27,OK,casa,Espèces,19,2024-01-23
CMD000461,C01363,P030,Jun 24 2024,3,420.83,en_cours,RABAT,Virement,2,2024-06-25
CMD000462,C04170,P037,06/11/2024,1,2626.36,livré,cbl,Carte,15,2024-11-11
CMD000463,C01709,P042,May 06 2024,1,4873.89,en_cours,TANGER,Virement,13,2024-05-07
CMD000464,C02974,P008,24/10/2024,4,4475.86,KO,TNG,Virement,18,2024-10-29
CMD000465,C04369,P005,2024-10-20,5,2451.2,annulé,TANGER,Virement,16,2024-10-22
CMD000466,C04078,P024,Nov 24 2024,5,2193.53,OK,tanger,Virement,4,2024-11-29
CMD000467,C07426,P036,2024-07-07,4,4643.23,OK,Tnja,Carte,12,2024-07-11
CMD000468,C03038,P002,2024-10-18,3,342.1,KO,TNG,Virement,12,2024-10-21
CMD000469,C07309,P003,23/05/2024,5,1748.1,annulé,RABAT,Espèces,13,2024-05-26
CMD000470,C08025,P003,2024-01-19,5,3185.68,annulé,CASABLANCA,Espèces,2,2024-01-22
CMD000471,C02395,P041,Jan 08 2024,2,3466.81,livré,tanger,Virement,1,2024-01-11
CMD000472,C03049,P039,Jun 24 2024,4,1759.52,annulé,Tnja,Virement,4,2024-06-26
CMD000473,C03904,P041,12/05/2024,5,3534.77,OK,rbat,Carte,1,2024-05-13
CMD000474,C09989,P037,2024-06-13,1,4163.08,livré,RABAT,Espèces,12,2024-06-15
CMD000475,C04558,P028,Sep 16 2024,5,1093.28,KO,cbl,Carte,17,2024-09-19
CMD000476,C08979,P050,2024-08-03,3,4726.25,en_cours,CASABLANCA,Carte,3,2024-08-06
CMD000477,C01273,P022,Jun 01 2024,3,4328.01,en_cours,casa,Espèces,10,2024-06-02
CMD000478,C08349,P047,08/05/2024,-1,299.79,KO,tanger,Carte,15,2024-05-12
CMD000479,C07073,P032,Feb 04 2024,2,702.85,annulé,Agadir,Espèces,17,2024-02-07
CMD000480,C04783,P016,Mar 01 2024,3,3033.96,annulé,CASABLANCA,Espèces,15,2024-03-04
CMD000481,C03824,P014,2024-01-07,4,1253.94,OK,TANGER,Espèces,15,2024-01-09
CMD000482,C04912,P015,31/08/2024,2,2564.41,DONE,TANGER,Virement,6,2024-09-03
CMD000483,C03889,P009,28/03/2024,5,643.4,KO,RABAT,Carte,20,2024-04-02
CMD000484,C07683,P006,13/01/2024,2,2788.55,OK,rbat,Virement,3,2024-01-14
CMD000485,C08447,P046,2024-03-27,1,3612.58,livré,casa,Espèces,19,2024-03-31
CMD000486,C08486,P006,Jun 04 2024,3,1739.61,KO,Agadir,Carte,9,2024-06-08
CMD000487,C08342,P008,04/04/2024,5,3839.94,annulé,TANGER,Carte,12,2024-04-05
CMD000488,C05382,P018,2024-05-02,4,2046.55,en_cours,Tnja,Espèces,9,2024-05-04
CMD000489,C00171,P004,2024-06-21,3,3214.34,retourné,TANGER,Espèces,18,2024-06-24
CMD000490,C01194,P030,Jan 30 2024,1,3960.53,OK,rbat,Espèces,6,2024-02-03
CMD000491,C08697,P039,2024-08-22,4,148.88,DONE,TANGER,Virement,20,2024-08-24
CMD000492,C05028,P047,Apr 08 2024,5,2147.93,KO,TANGER,Virement,14,2024-04-12
CMD000493,C09820,P035,07/10/2024,1,4293.9,OK,Tnja,Virement,7,2024-10-11
CMD000494,C07195,P001,19/03/2024,2,1700.57,KO,TANGER,Virement,6,2024-03-20
CMD000495,C01994,P043,Jul 07 2024,4,146.92,en_cours,RABAT,Virement,20,2024-07-10
CMD000496,C01634,P035,2024-01-26,2,3821.71,OK,cbl,Espèces,15,2024-01-27
CMD000497,C09450,P012,2024-04-17,3,4313.59,annulé,TANGER,Espèces,6,2024-04-20
CMD000498,C08570,P045,2024-02-25,4,1234.88,OK,TNG,Virement,20,2024-02-27
CMD000499,C03760,P050,Oct 24 2024,3,3652.34,KO,tanger,Virement,20,2024-10-27
CMD000500,C02240,P030,Jan 24 2024,2,3693.59,en_cours,TANGER,Carte,9,2024-01-29
CMD000501,C05941,P016,25/02/2024,1,4656.94,DONE,TANGER,Espèces,7,2024-02-26
CMD000502,C10238,P003,07/02/2024,4,496.85,OK,RABAT,Virement,18,2024-02-08
CMD000503,C03620,P018,Apr 30 2024,1,4821.22,annulé,cbl,Carte,5,2024-05-04
CMD000504,C07032,P003,Oct 14 2024,3,3264.64,livré,CASABLANCA,Espèces,,2024-10-17
CMD000505,C00988,P038,22/04/2024,2,3715.42,en_cours,rbat,Espèces,,2024-04-23
CMD000506,C09533,P041,2024-11-23,1,406.65,OK,CASABLANCA,Carte,,2024-11-25
CMD000507,C04803,P019,2024-03-23,5,4243.44,KO,casa,Virement,18,2024-03-25
CMD000508,C10109,P023,05/11/2024,5,1424.35,retourné,tanger,Espèces,,2024-11-07
CMD000509,C07832,P019,2024-06-12,3,279.01,OK,Agadir,Carte,10,2024-06-16
CMD000510,C09014,P023,2024-02-20,4,4815.18,DONE,Agadir,Carte,13,2024-02-24
CMD000511,C02895,P041,2024-03-22,3,2332.48,KO,CASABLANCA,Virement,4,2024-03-27
CMD000512,C04128,P040,17/06/2024,1,3991.96,annulé,cbl,Espèces,4,2024-06-19
CMD000513,C08269,P020,02/08/2024,1,2838.15,DONE,TNG,Espèces,19,2024-08-05
CMD000514,C03584,P013,23/11/2024,1,3230.46,KO,Agadir,Carte,9,2024-11-26
CMD000515,C07718,P027,10/04/2024,2,3294.98,retourné,rbat,Carte,7,2024-04-12
CMD000516,C02450,P046,24/10/2024,5,1202.95,en_cours,tanger,Virement,19,2024-10-28
CMD000517,C01299,P030,2024-08-21,4,1567.58,livré,CASABLANCA,Espèces,9,2024-08-22
CMD000518,C04334,P012,12/03/2024,2,4728.27,en_cours,TANGER,Espèces,7,2024-03-17
CMD000519,C01773,P025,2024-01-23,4,1891.26,en_cours,TANGER,Virement,4,2024-01-26
CMD000520,C07908,P023,Feb 03 2024,1,4071.35,DONE,Agadir,Virement,20,2024-02-07
CMD000521,C01368,P049,02/03/2024,3,1690.13,livré,casa,Carte,10,2024-03-07
CMD000522,C04579,P019,23/08/2024,3,2413.71,en_cours,casa,Virement,11,2024-08-24
CMD000523,C04501,P022,2024-10-09,1,4874.49,DONE,Agadir,Carte,20,2024-10-10
CMD000524,C03633,P015,2024-08-12,3,2611.75,KO,CASABLANCA,Virement,14,2024-08-13
CMD000525,C04993,P030,May 04 2024,1,2659.61,livré,TANGER,Carte,1,2024-05-06
CMD000526,C10285,P044,28/09/2024,5,2836.99,OK,tanger,Carte,15,2024-10-03
CMD000527,C00547,P011,18/07/2024,3,4910.94,retourné,CASABLANCA,Carte,10,2024-07-22
CMD000528,C09058,P037,Sep 08 2024,2,692.36,KO,CASABLANCA,Carte,15,2024-09-11
CMD000529,C08505,P039,Mar 22 2024,2,4601.2,en_cours,TNG,Virement,8,2024-03-24
CMD000530,C01499,P049,01/04/2024,4,2179.45,OK,TANGER,Espèces,20,2024-04-04
CMD000531,C09114,P011,Jan 13 2024,2,4493.99,DONE,TANGER,Espèces,20,2024-01-16
CMD000532,C03186,P028,21/10/2024,4,1988.41,annulé,TNG,Virement,15,2024-10-22
CMD000533,C10269,P043,Jul 26 2024,1,435.69,KO,cbl,Virement,18,2024-07-27
CMD000534,C07543,P020,Mar 24 2024,2,3825.03,retourné,tanger,Virement,11,2024-03-27
CMD000535,C05236,P006,Mar 07 2024,5,4352.76,DONE,Agadir,Espèces,20,2024-03-11
CMD000536,C07484,P031,2024-04-20,5,239.09,OK,rbat,Espèces,8,2024-04-21
CMD000537,C08204,P031,Sep 23 2024,3,4205.71,annulé,TNG,Carte,11,2024-09-26
CMD000538,C04767,P012,2024-07-02,-5,2607.63,KO,casa,Virement,13,2024-07-03
CMD000539,C05298,P016,01/08/2024,4,323.48,retourné,cbl,Virement,20,2024-08-05
CMD000540,C08873,P041,Mar 22 2024,1,2649.12,annulé,casa,Carte,17,2024-03-23
CMD000541,C00928,P003,02/01/2024,4,4199.23,annulé,Tnja,Virement,9,2024-01-07
CMD000542,C03993,P019,Jan 07 2024,1,339.81,livré,Agadir,Carte,9,2024-01-10
CMD000543,C09275,P047,25/05/2024,1,1851.44,KO,cbl,Virement,,2024-05-30
CMD000544,C00895,P003,May 25 2024,5,3417.49,OK,Agadir,Virement,17,2024-05-29
CMD000545,C07840,P027,21/09/2024,4,3542.47,livré,TANGER,Virement,20,2024-09-22
CMD000546,C04046,P048,20/04/2024,4,2419.64,livré,cbl,Virement,4,2024-04-21
CMD000547,C08594,P011,Feb 15 2024,4,3530.02,en_cours,tanger,Espèces,2,2024-02-18
CMD000548,C08799,P002,Feb 17 2024,1,0.0,OK,rbat,Virement,8,2024-02-19
CMD000549,C02688,P007,2024-02-12,5,2683.21,OK,TANGER,Espèces,15,2024-02-13
CMD000550,C09131,P003,2024-09-12,1,3887.97,retourné,rbat,Virement,10,2024-09-16
CMD000551,C03144,P001,2024-04-02,2,4070.45,DONE,TNG,Espèces,19,2024-04-03
CMD000552,C00646,P047,May 18 2024,3,3194.93,annulé,tanger,Espèces,19,2024-05-22
CMD000553,C06214,P004,Mar 18 2024,2,2150.61,livré,TNG,Espèces,,2024-03-19
CMD000554,C08003,P014,Sep 29 2024,3,1216.75,DONE,rbat,Espèces,8,2024-10-02
CMD000555,C05975,P014,Jun 09 2024,5,674.39,KO,tanger,Virement,7,2024-06-13
CMD000556,C04251,P010,07/03/2024,-1,2975.95,DONE,CASABLANCA,Carte,17,2024-03-11
CMD000557,C00721,P026,Apr 20 2024,3,2449.64,KO,RABAT,Virement,3,2024-04-24
CMD000558,C07738,P037,May 07 2024,2,4059.94,retourné,cbl,Espèces,18,2024-05-11
CMD000559,C07575,P028,2024-07-04,2,4519.25,OK,casa,Carte,16,2024-07-07
CMD000560,C04183,P004,2024-01-28,1,1308.87,en_cours,CASABLANCA,Espèces,8,2024-02-01
CMD000561,C06212,P002,Sep 11 2024,4,2548.42,DONE,rbat,Espèces,14,2024-09-12
CMD000562,C00456,P030,2024-10-01,2,3506.4,OK,casa,Espèces,8,2024-10-03
CMD000563,C00196,P027,22/01/2024,1,199.5,KO,casa,Virement,11,2024-01-25
CMD000564,C00046,P026,06/05/2024,4,2793.84,annulé,rbat,Virement,12,2024-05-08
CMD000565,C08598,P013,Jul 23 2024,3,4150.84,livré,CASABLANCA,Espèces,15,2024-07-25
CMD000566,C07371,P047,2024-01-20,4,3550.71,retourné,TANGER,Espèces,2,2024-01-25
